2010 Old Faithful Geyser Eruptions

All times are local time (MST or MDT)

  Time and Date     Interval

02/06/10 04:05:00,  1:25:48
02/06/10 05:46:12,  1:41:12
02/06/10 07:19:42,  1:33:30
02/06/10 08:47:42,  1:28:00
02/06/10 10:22:18,  1:34:36
02/06/10 11:52:30,  1:30:12
02/06/10 13:33:42,  1:41:12
02/06/10 15:14:54,  1:41:12
02/06/10 16:41:48,  1:26:54
02/06/10 18:13:06,  1:31:18
02/06/10 19:44:24,  1:31:18
02/06/10 21:14:36,  1:30:12
02/06/10 23:00:12,  1:45:36
02/07/10 00:27:06,  1:26:54
02/07/10 02:03:54,  1:36:48
02/07/10 03:35:12,  1:31:18
02/07/10 05:08:42,  1:33:30
02/07/10 06:35:36,  1:26:54
02/07/10 08:06:54,  1:31:18
02/07/10 09:42:36,  1:35:42
02/07/10 11:26:00,  1:43:24
02/07/10 12:35:18,  1:09:18
02/07/10 14:05:30,  1:30:12
02/07/10 15:40:06,  1:34:36
02/07/10 17:13:36,  1:33:30
02/07/10 18:48:12,  1:34:36
02/07/10 20:23:54,  1:35:42
02/07/10 21:58:30,  1:34:36
02/07/10 23:27:36,  1:29:06
02/08/10 01:02:12,  1:34:36
02/08/10 02:31:18,  1:29:06
02/08/10 03:59:18,  1:28:00
02/08/10 05:26:12,  1:26:54
02/08/10 06:55:18,  1:29:06
02/08/10 08:42:00,  1:46:42
02/08/10 09:43:36,  1:01:36
02/08/10 11:24:48,  1:41:12
02/08/10 12:48:24,  1:23:36
02/08/10 14:18:36,  1:30:12
02/08/10 16:04:12,  1:45:36
02/08/10 17:37:42,  1:33:30
02/08/10 18:52:30,  1:14:48
02/08/10 20:29:18,  1:36:48
02/08/10 21:25:24,  0:56:06
02/08/10 22:56:42,  1:31:18
02/09/10 00:28:00,  1:31:18
02/09/10 02:02:36,  1:34:36
02/09/10 03:35:00,  1:32:24
02/09/10 05:11:48,  1:36:48
02/09/10 06:46:24,  1:34:36
02/09/10 08:15:30,  1:29:06
02/09/10 09:56:42,  1:41:12
02/09/10 11:29:06,  1:32:24
02/09/10 13:04:48,  1:35:42
02/09/10 14:33:54,  1:29:06
02/09/10 16:01:54,  1:28:00
02/09/10 17:36:30,  1:34:36
02/09/10 19:10:00,  1:33:30
02/09/10 20:43:30,  1:33:30
02/09/10 22:18:06,  1:34:36
02/09/10 23:58:12,  1:40:06
02/10/10 01:29:30,  1:31:18
02/10/10 03:06:18,  1:36:48
02/10/10 04:27:42,  1:21:24
02/10/10 06:03:24,  1:35:42
02/10/10 07:45:42,  1:42:18
02/10/10 08:44:00,  0:58:18
02/10/10 10:23:00,  1:39:00
02/10/10 11:55:24,  1:32:24
02/10/10 13:31:06,  1:35:42
02/10/10 15:13:24,  1:42:18
02/10/10 16:43:36,  1:30:12
02/10/10 18:09:24,  1:25:48
02/10/10 19:45:06,  1:35:42
02/10/10 20:53:18,  1:08:12
02/10/10 22:24:36,  1:31:18
02/10/10 23:55:54,  1:31:18
02/11/10 01:33:48,  1:37:54
02/11/10 03:04:00,  1:30:12
02/11/10 04:46:18,  1:42:18
02/11/10 06:15:24,  1:29:06
02/11/10 07:50:00,  1:34:36
02/11/10 09:23:30,  1:33:30
02/11/10 11:08:00,  1:44:30
02/11/10 12:45:54,  1:37:54
02/11/10 14:16:06,  1:30:12
02/11/10 16:00:36,  1:44:30
02/11/10 17:00:00,  0:59:24
02/11/10 18:45:36,  1:45:36
02/11/10 20:26:48,  1:41:12
02/11/10 21:48:12,  1:21:24
02/11/10 23:28:18,  1:40:06
02/12/10 01:02:54,  1:34:36
02/12/10 02:30:54,  1:28:00
02/12/10 04:13:12,  1:42:18
02/12/10 05:43:24,  1:30:12
02/12/10 07:19:06,  1:35:42
02/12/10 08:55:54,  1:36:48
02/12/10 10:27:12,  1:31:18
02/12/10 12:06:12,  1:39:00
02/12/10 13:37:30,  1:31:18
02/12/10 15:05:30,  1:28:00
02/12/10 16:39:00,  1:33:30
02/12/10 18:12:30,  1:33:30
02/12/10 19:50:24,  1:37:54
02/12/10 21:21:42,  1:31:18
02/12/10 22:54:06,  1:32:24
02/13/10 00:19:54,  1:25:48
02/13/10 01:58:54,  1:39:00
02/13/10 03:23:36,  1:24:42
02/13/10 05:04:48,  1:41:12
02/13/10 06:42:42,  1:37:54
02/13/10 08:14:00,  1:31:18
02/13/10 09:49:42,  1:35:42
02/13/10 11:25:24,  1:35:42
02/13/10 12:58:54,  1:33:30
02/13/10 14:34:36,  1:35:42
02/13/10 16:05:54,  1:31:18
02/13/10 17:38:18,  1:32:24
02/13/10 19:16:12,  1:37:54
02/13/10 20:47:30,  1:31:18
02/13/10 22:27:36,  1:40:06
02/14/10 00:01:06,  1:33:30
02/14/10 01:36:48,  1:35:42
02/14/10 03:05:54,  1:29:06
02/14/10 04:40:30,  1:34:36
02/14/10 06:16:12,  1:35:42
02/14/10 07:49:42,  1:33:30
02/14/10 09:17:42,  1:28:00
02/14/10 10:46:48,  1:29:06
02/14/10 12:19:12,  1:32:24
02/14/10 13:59:18,  1:40:06
02/14/10 14:58:42,  0:59:24
02/14/10 16:30:00,  1:31:18
02/14/10 17:58:00,  1:28:00
02/14/10 19:37:00,  1:39:00
02/14/10 21:35:48,  1:58:48
02/14/10 22:58:18,  1:22:30
02/15/10 00:37:18,  1:39:00
02/15/10 02:10:48,  1:33:30
02/15/10 03:46:30,  1:35:42
02/15/10 05:28:48,  1:42:18
02/15/10 06:59:00,  1:30:12
02/15/10 08:28:06,  1:29:06
02/15/10 10:01:36,  1:33:30
02/15/10 11:29:36,  1:28:00
02/15/10 13:03:06,  1:33:30
02/15/10 14:33:18,  1:30:12
02/15/10 16:07:54,  1:34:36
02/15/10 17:32:36,  1:24:42
02/15/10 19:07:12,  1:34:36
02/15/10 20:28:36,  1:21:24
02/15/10 21:57:42,  1:29:06
02/15/10 23:34:30,  1:36:48
02/16/10 01:14:36,  1:40:06
